question,faithfulness,answer_relevancy,context_recall,context_precision,entity_recall
"Along with being pleasurable, what trait makes adult contemporary appropriate for background music?",0.7394391298294067,0.7894942760467529,0.0,0.0,0.0
What type of song is frequently seen in the adult contemporary genre?,0.6323974132537842,0.7638388872146606,0.0,0.0,0.5
"Along with synthesizers, what electronic instruments sometimes appear in modern adult contemporary?",0.5671806931495667,0.6672375202178955,0.0,0.0,0.0
What general type of instruments tend to be used in adult contemporary?,0.6678814888000488,0.7853677272796631,0.0,0.0,0.5
What electric instrument is often seen in adult contemporary?,0.5800191164016724,0.8130917549133301,0.0,0.0,0.5
"Along with being faint, what characteristic is usually present in electric guitars used in adult contemporary?",0.4097183048725128,0.657628059387207,0.0,0.0,0.5
What age group does adult contemporary radio typically focus on?,0.7855404615402222,0.8501103520393372,0.0,0.0,0.0
"Along with teen pop, dance and hard rock, what form of music is typically not heard on AC radio?",0.5673508048057556,0.7010281682014465,1.0,1.0,0.3333333333333333
When did advertisers begin to focus on the adult contemporary age demographic?,0.5074219107627869,0.8199137449264526,0.0,0.0,0.0
What type of music are AC stations noted as playing less of versus hits of the past?,0.8143304586410522,0.8633532524108887,1.0,0.5,0.3333333333333333
What is lite AC otherwise known as?,0.5131215453147888,0.887189507484436,1.0,0.25,0.75
What is Christian AC a subgenre of?,0.8069971203804016,0.7609407901763916,1.0,0.1,0.75
"Along with hot, soft, urban and Christian AC, what is another prominent time of adult contemporary music?",0.7511758804321289,0.7386293411254883,1.0,0.125,0.75
From what decade of easy listening radio does adult contemporary trace its heritage?,0.6217947006225586,0.6320440769195557,0.0,0.0,0.08333333333333333
"Generally speaking, what percentage of music on easy listening stations was instrumental?",0.42160332202911377,0.9117666482925415,0.0,0.0,0.16666666666666666
On what date was the Billboard easy listening chart first published?,0.6839222311973572,0.849255383014679,1.0,0.06666666666666667,0.3333333333333333
How many songs were on the first Billboard easy listening chart?,0.619193434715271,0.7983189821243286,1.0,0.3333333333333333,0.3333333333333333
Who performed the first #1 on the easy listening chart?,0.5124486684799194,0.7904468178749084,1.0,0.16666666666666666,0.3333333333333333
"Along with Frank Sinatra, Doris Day, Johnny Mathis, Nat King Cole, and Perry Como, who was a prominent early adult contemporary radio artist?",0.29374876618385315,0.43508589267730713,0.0,0.0,0.0
What type of covers of pop and rock songs were usually played on adult contemporary?,0.5741326212882996,0.8728405237197876,0.0,0.0,0.0
What songs from the 1940s and 1950s would adult contemporary stations play?,0.6723946332931519,0.7454988956451416,0.0,0.0,0.0
What chart did the Easy Listening chart begin to diverge from?,0.5962868928909302,0.751636266708374,0.0,0.0,0.0
In what year did the Easy Listening and Hot 100 charts begin to diverge?,0.6934055089950562,0.8086439371109009,0.0,0.0,0.0
"Along with Roger Miller and Barbra Streisand, who was a successful Easy Listening artist in this era?",0.5603023171424866,0.808390736579895,0.0,0.0,0.0
Why did the crossover between Hot 100 and Easy Listening decrease?,0.7672638893127441,0.8462109565734863,0.0,0.0,0.0
During what decade did rock and roll music first rise to popularity?,0.5565124750137329,0.7960403561592102,0.5,0.07142857142857142,0.6
What does the acronym MOR stand for?,0.2040519267320633,0.7814854383468628,1.0,0.1111111111111111,0.2
"Along with pre-rock standards, what type of older songs did MOR stations play?",0.5979151725769043,0.8051342964172363,1.0,0.07142857142857142,0.2
What was another term for easy listening stations?,0.5165148377418518,0.8844585418701172,0.0,0.0,1.0
Easy listening was predominately what type of music?,0.552696943283081,0.7732576727867126,0.0,0.0,1.0
What types of tracks from popular artists did adult contemporary radio play?,0.788781464099884,0.8634929060935974,0.0,0.0,0.0
What type of format were adult contemporary and easy listening stations meant to share?,0.7828196287155151,0.8576061725616455,0.0,0.0,0.0
As of what year was hard rock a mainstream type of music?,0.6578025817871094,0.7910812497138977,0.0,0.0,0.125
"Along with soft rock, what type of music made up mainstream rock music in the late 1960s?",0.8082181215286255,0.7799217104911804,0.0,0.0,0.125
What type of instruments were prominent in soft rock? ,0.6505317091941833,0.8500488996505737,0.0,0.0,0.125
What genre of music was soft rock descended from?,0.505610466003418,0.7820918560028076,0.0,0.0,0.125
"Along with Barbra Streisand, Carole King, Cat Stevens and Bread, who was a prominent soft rock artist of this era?",0.5785905122756958,0.6003717184066772,0.3333333333333333,0.05,0.25
At the end of what decade did the Hot 100 and Easy Listening charts begin to converge?,0.6917845606803894,0.8007264137268066,0.0,0.0,0.2857142857142857
During the middle and early parts of what decade did the similarity of Easy Listening and Hot 100 increase?,0.723791241645813,0.8802672028541565,0.0,0.0,0.2857142857142857
How did Top 40 radio what ifmusic change during this era?,0.6571866273880005,0.6989376544952393,0.5,0.14285714285714285,0.2857142857142857
"With Elton John and the Eagles, what was a prominent adult contemporary artist in this period?",0.5780751705169678,0.8273344039916992,0.5,0.09090909090909091,0.42857142857142855
During what period was adult contemporary its most commercially successful?,0.4029328227043152,0.45803239941596985,0.0,0.0,0.0
What artist released the best selling album of the 1970s?,0.47708213329315186,0.6732600927352905,0.0,0.0,0.34782608695652173
In what year was the best selling album of the 1970s released?,0.4978460371494293,0.7517480254173279,0.0,0.0,0.34782608695652173
What radio stationed owned by NBC played only soft rock?,0.5667521953582764,0.7281382083892822,1.0,0.07692307692307693,0.17391304347826086
Who was a prominent figure at NBC's radio division?,0.5180356502532959,0.7301522493362427,0.0,0.0,0.2608695652173913
What genre of music was was listening to by a different demographic than hard rock?,0.5258415937423706,0.7099736928939819,0.0,0.0,0.5
In what decade did genres begin to diverge on the basis of demographic groups?,0.5283427834510803,0.8685243725776672,0.0,0.0,0.5
"Along with Linda Ronstadt, Elton John, Rod Stewart and Elvis Presley, what rock musician sometimes had songs featured on adult contemporary radio?",0.30422717332839966,0.4437279999256134,1.0,0.5714285714285714,0.4166666666666667
During what period were artists like Anne Murray and Barbra Streisand featured on Top 40 radio?,0.5499919056892395,0.9115846753120422,0.3333333333333333,0.058823529411764705,0.3333333333333333
"Along with rock and roll, what genre of music was sometimes featured on Easy Listening radio?",0.29268699884414673,0.42048633098602295,0.0,0.0,1.0
What genre of music was surprisingly successful on adult contemporary radio?,0.5940290689468384,0.800229549407959,0.0,0.0,0.0
"What type of musicians were artists such as Diana Ross, James Taylor, Carly Simon, Carole King and Janis Ian?",0.5054353475570679,0.8259850740432739,1.0,0.3333333333333333,1.0
When did the Adult Contemporary chart receive its current name?,0.7092263698577881,0.7890084981918335,0.0,0.0,0.25
What was the Adult Contemporary chart previously known as?,0.6750847101211548,0.7738479375839233,0.0,0.0,0.25
"Along with rap/hip-hop, what genre of music were aging listeners not as interested in?",0.246848925948143,0.3222508430480957,0.0,0.0,0.375
During what decade did adult contemporary become a very popular format for radio?,0.31935590505599976,0.4694274067878723,0.0,0.0,0.0
"Along with Richard Marx, Bonnie Tyler, George Michael, Phil Collins, and Laura Branigan, what artist was also frequently played on Contemporary Hit Radio stations?",0.08389436453580856,0.26261696219444275,0.0,0.0,0.14285714285714285
What television station was responsible for the increasing success of Contemporary Hit Radio artists on the AC charts?,0.25770100951194763,0.3623933792114258,0.5,0.1,0.14285714285714285
"Along with Barbra Streisand, the Carpenters, Dionne Warwick, Barry Manilow and Olivia Newton-John, what adult contemporary staple found it more difficult to score chart hits in the 1980s?",0.2881237864494324,0.36481377482414246,0.0,0.0,0.047619047619047616
"Who did Allmusic refer to as ""one of the most successful pop and adult contemporary singers of the '80s and beyond""?",0.4017347991466522,0.13442260026931763,0.3333333333333333,0.2,0.14285714285714285
"In the 1970s, what two genres were not particularly successful on the adult contemporary charts?",0.6592850685119629,0.8368311524391174,0.0,0.0,0.6
"What genres, featured on the CHR radio format, were rarely found on adult contemporary radio?",0.6997997164726257,0.757361114025116,1.0,0.16666666666666666,0.6
During what decade did hip-hop begin to be featured on the radio?,0.5900348424911499,0.825445294380188,0.0,0.0,0.6
"Along with electronic pop, what type of music was the most successful in the 1980s?",0.6012268662452698,0.8122363090515137,0.0,0.0,0.2222222222222222
What genre did the music of Billy Ocean belong to?,0.427192360162735,0.7929173111915588,0.0,0.0,0.0
What was the longest that a song spent at #1 on the adult contemporary charts in the 1980s?,0.5954684019088745,0.7789064645767212,1.0,0.13333333333333333,0.5
"In what year did Lionel Richie record ""You Are""?",0.4703678786754608,0.8144145607948303,0.5,0.058823529411764705,0.5
"Aside from the adult contemporary chart, on what other chart did Lionel Richie's ""Hello"" reach the top spot?",0.48828011751174927,0.8283910751342773,0.0,0.0,0.5
"What artist issued the album known as ""the first true Adult Contemporary album of the decade""?",0.7333084344863892,0.8077234625816345,1.0,0.2,0.5625
"In what year was the album Cry Like a Rainstorm, Howl Like the Wind released?",0.6936944723129272,0.8875861167907715,0.0,0.0,0.4375
"What male singer featured on several songs from Cry Like a Rainstorm, Howl Like the Wind?",0.60157310962677,0.7536576986312866,0.0,0.0,0.4375
"What certification did Cry Like a Rainstorm, Howl Like the Wind receive?",0.31538933515548706,0.7392957210540771,0.0,0.0,0.4375
"Along with ""Don't Know Much,"" what single won a Grammy?",0.5909674763679504,0.8166460990905762,0.0,0.0,0.125
What decade saw the emergence of alternative rock?,0.6214345097541809,0.7735452055931091,0.0,0.0,0.6666666666666666
What happened to urban R&B in the early 1990s?,0.571401834487915,0.7354334592819214,0.5,0.16666666666666666,0.6666666666666666
The resurgence of traditional pop was one of the factors that led to what change in the music market?,0.7428382635116577,0.7398392558097839,0.0,0.0,0.6666666666666666
Mainstream artists from what decade generally did not have success on the adult contemporary charts?,0.6365041732788086,0.8585371971130371,0.0,0.0,0.07142857142857142
"Along with All-4-One, Boyz II Men, Rob Thomas, Christina Aguilera and Backstreet Boys, what 90s artists were notable in the pop/R&B genre?",0.46603691577911377,0.6404193639755249,0.0,0.0,0.14285714285714285
"What genre of music did Lynda Thomas, Ricky Martin, Selena, Marc Anthony, Enrique Iglesias and Luis Miguel make?",0.5711979866027832,0.4869837760925293,0.6666666666666666,0.26666666666666666,0.35714285714285715
"What milestone did Celine Dion, Mariah Carey, Phil Collins, Michael Bolton, Whitney Houston and Shania Twain share on the 1990s adult contemporary charts?",0.6483798623085022,0.7513625621795654,0.0,0.0,0.23076923076923078
"Along with Sarah McLachlan, Natalie Merchant, Melissa Etheridge and Sheryl Crow, what female singer-songwriter had chart success in the 1990s?",0.142549529671669,0.22666066884994507,0.2,0.05,0.23076923076923078
On what chart did Whitney Houston see success?,0.5490014553070068,0.8092457056045532,0.0,0.0,0.15384615384615385
What was the name of the chart created by Billboard in 1996?,0.7082086205482483,0.7943101525306702,1.0,0.18181818181818182,0.5555555555555556
Adult Top 40 represented a midpoint between what two radio formats?,0.8106358051300049,0.8483718633651733,0.3333333333333333,0.14285714285714285,0.5555555555555556
What chart is the Adult Top 40 chart sometimes confused with?,0.8225740194320679,0.8679447174072266,1.0,0.16666666666666666,0.5555555555555556
What radio programming genre is sometimes confused with the Hot Adult Contemporary Tracks chart?,0.7538712620735168,0.9145046472549438,0.0,0.0,0.7777777777777778
"Who invented the term ""urban adult contemporary format""?",0.5487089157104492,0.8639909625053406,0.0,0.0,0.42857142857142855
What demographic group is the urban adult contemporary format marketed to?,0.817055881023407,0.7792045474052429,0.0,0.0,0.2857142857142857
What style of singing is absent from R&B played on urban adult contemporary format stations?,0.4279761016368866,0.6397042274475098,1.0,0.16666666666666666,0.42857142857142855
"Along with R&B, gospel and dance music, what type of music is represented on urban adult contemporary stations?",0.6299760341644287,0.7739588022232056,1.0,0.25,0.2857142857142857
Urban adult contemporary music came into being because of pressure on what previously existing format?,0.6068419218063354,0.7456127405166626,0.0,0.0,0.2857142857142857
"Who performed the song ""Unbreak My Heart""?",0.38014528155326843,0.7603021860122681,0.0,0.0,0.75
What is the name of a notable dance artist along with C&C Music Factory and Black Box?,0.0444183386862278,0.1064545139670372,1.0,0.13333333333333333,0.75
"What radio station format plays soft AC, hot AC, disco and dance?",0.6625738143920898,0.7030779123306274,1.0,0.08333333333333333,0.75
"What artist notably remixed ""Unbreak My Heart""?",0.39881157875061035,0.7275624871253967,0.0,0.0,0.75
What radio station format was sometimes regarded as a type of adult contemporary?,0.7125007510185242,0.7082633972167969,0.0,0.0,0.16666666666666666
What type of music was predominantly played on smooth jazz stations?,0.7328066229820251,0.8592538237571716,0.0,0.0,0.6666666666666666
"Along with Kenny G and Dave Koz, what artist was featured on smooth jazz stations?",0.6197417378425598,0.8240393400192261,1.0,0.16666666666666666,0.6666666666666666
What other format of station were smooth jazz artists sometimes featured on?,0.5746520757675171,0.3035568594932556,0.0,0.0,0.0
What is Adrian Moreira's job title?,0.2721185088157654,0.7576870918273926,0.0,0.0,0.4444444444444444
For what company does Adrian Moreira work?,0.3258112967014313,0.7318670749664307,0.0,0.0,0.4444444444444444
"Who wrote, ""In other words, AC stations are where pop songs go to die a very long death. Or, to optimists, to get a second life""?",0.7472933530807495,0.7699263095855713,1.0,0.5,0.3333333333333333
Where was Corey Moss' article published?,0.16141656041145325,0.8097553253173828,0.0,0.0,0.3333333333333333
When do adult contemporary stations begin to play Top 40 songs?,0.735789954662323,0.8335065841674805,1.0,0.07142857142857142,0.3333333333333333
Who have hot AC format radio stations had to change the music they play?,0.803386926651001,0.7269024848937988,1.0,1.0,1.0
By what two genres are modern pop songs heavily influenced?,0.4540686011314392,0.7838310599327087,0.0,0.0,1.0
Why is new rock not suitable for mainstream radio?,0.5329335927963257,0.8213744163513184,0.0,0.0,1.0
"What was the name of DJ Sammy's mix of ""Heaven""?",0.2996964156627655,0.8691271543502808,0.0,0.0,0.2727272727272727
"Who recorded the song ""Listen To Your Heart""?",0.3301332890987396,0.8009998202323914,0.0,0.0,0.0
"Who is known for the song ""Everytime We Touch""?",0.33824923634529114,0.6777498722076416,1.0,0.041666666666666664,0.2727272727272727
"What artist performed the song ""Forget You""?",0.44031238555908203,0.7291285991668701,0.0,0.0,0.2727272727272727
"What version of P!nk's ""Perfect"" appeared on adult contemporary radio in 2011?",0.5350291132926941,0.871206521987915,0.3333333333333333,0.14285714285714285,0.2727272727272727
"Along with Josh Groban, what notable pop artist started out his career on adult contemporary radio?",0.5556749701499939,0.7673195600509644,0.0,0.0,0.11764705882352941
What sort of sound does the music of Susan Boyle have?,0.34695133566856384,0.7259630560874939,0.0,0.0,0.0
"Along with Faith Hill, Shania Twain and LeAnn Rimes, what country artist has had adult contemporary hits?",0.5177682638168335,0.7967360019683838,0.0,0.0,0.058823529411764705
What genre of music has soft AC found common ground with? ,0.1906629353761673,0.054525963962078094,1.0,0.5,0.058823529411764705
What genre of music are bands like Feist and Wilco?,0.4567614793777466,0.7225148677825928,0.0,0.0,0.42857142857142855
"Along with Mumford & Sons, Of Monsters & Men, Ed Sheeran and The Lumineers, what indie artist has had adult contemporary success?",0.2611284554004669,0.3783968389034271,0.6666666666666666,0.11764705882352941,0.42857142857142855
In what decade did indie musicians first began getting attention from the adult contemporary audience?,0.2892126739025116,0.4288305938243866,0.0,0.0,0.42857142857142855
"Along with the recession, what broad economic trend marked the decline of adult contemporary radio stations?",0.5781641006469727,0.7594515085220337,0.0,0.0,1.0
"Along with CHR, Top 40 and Latino, what format have former AC stations transitioned to?",0.6239676475524902,0.7063196301460266,1.0,0.75,1.0
What AC format is still viable?,0.7562078237533569,0.6895447373390198,1.0,0.16666666666666666,0.25
Declining sales of what items harmed the adult contemporary genre?,0.5346711874008179,0.8429036140441895,0.0,0.0,0.5
"Generally speaking, what is the earliest decade represented by the ""oldies"" on soft AC stations?",0.677448034286499,0.9472697973251343,1.0,0.16666666666666666,0.2
"Along with R&B, pop and rock, what genre of music is represented on modern soft AC stations?",0.6940213441848755,0.8269572257995605,1.0,0.5,0.4
What genre of music do new songs on soft AC stations often belong to?,0.7009312510490417,0.6565796136856079,1.0,1.0,0.2
During what period did soft AC stations attempt to reinvent themselves?,0.5824577212333679,0.7210016846656799,1.0,0.16666666666666666,0.2
"What radio format was described as being ""the acoustic equivalent to Prozac""?",0.5280478000640869,0.7711411714553833,1.0,0.14285714285714285,0.375
What decade saw the birth of the soft adult contemporary format?,0.6039011478424072,0.7746155858039856,0.0,0.0,0.125
"What radio station introduced the term ""soft rock""?",0.6214329600334167,0.8293001055717468,0.0,0.0,0.5
"Where was the station that introduced the term ""soft rock"" based?",0.6190686821937561,0.81761634349823,0.0,0.0,0.5
"What processed meat, featured in WEEI-FM's ad slogan, rhymes with Joni?",0.06436754763126373,0.2901419401168823,1.0,0.09090909090909091,0.5
"In what country is soft adult contemporary called ""EZ Rock""?",-0.030177932232618332,0.3355076313018799,0.0,0.0,0.4
"Along with MOR, easy listening and soft rock, what format is soft adult contemporary a successor to?",0.5650687217712402,0.8036791086196899,0.0,0.0,0.2
What occupation is stereotypical held by soft adult contemporary listeners?,0.5638440251350403,0.7727688550949097,0.0,0.0,0.4
What advertising demographic is soft adult contemporary marketed towards?,0.6484013795852661,0.7874665260314941,0.0,0.0,0.4
"What station first introduced the tagline ""everyone at work can agree on""?",0.4507668614387512,0.7645390629768372,0.0,0.0,0.4
"Along with romantic and sexual relationships, family and work, what do soft adult contemporary songs sometimes discuss?",0.42797523736953735,0.7301898002624512,0.0,0.0,0.5
Music from what two decades is notably featured on the soft AC format?,0.7077622413635254,0.8810175061225891,0.5,0.125,0.6666666666666666
"Along with classic R&B, what genre is notably featured on soft AC stations?",0.6698580980300903,0.8431272506713867,1.0,0.5,0.3333333333333333
What radio station format is soft AC often contrasted with?,0.6250395774841309,0.6428309679031372,1.0,1.0,0.16666666666666666
What radio station formats faced demographic pressures in the 1960s and 70s?,0.599672794342041,0.7578272819519043,0.5,0.125,0.8
What radio station format is facing demographic pressures in the present day?,0.6453757286071777,0.615531325340271,0.0,0.0,0.8
What radio station format have many of the former soft AC artists moved to?,0.6769777536392212,0.6344811916351318,1.0,1.0,0.2
Certain soft AC stations have found a niche on the radio by doing what?,0.6740171909332275,0.5345555543899536,1.0,1.0,0.2
Why are adult standards format radio stations declining?,0.5744177103042603,0.8462287187576294,0.0,0.0,0.2
"Along with Andy Williams, Johnny Mathis, Nana Mouskouri, Celine Dion, Julio Iglesias, Barry Manilow, Engelbert Humperdinck, and Marc Anthony, what notable artist is featured on the soft AC format?",0.585378885269165,0.7511772513389587,0.1111111111111111,0.038461538461538464,0.0
"Along with classic hits, what type of music do hot adult contemporary stations feature?",0.837714672088623,0.8355112075805664,0.0,0.0,0.0
What is the primary audience of hot adult contemporary format stations?,0.7207396030426025,0.8295294046401978,0.0,0.0,0.0
What demographic do hot AC stations featuring more pop and alternative rock focus on?,0.7648183107376099,0.794335663318634,0.0,0.0,0.0
"Along with urban and rhythmic dance tracks, what genre is featured on hot AC stations with a younger audience?",0.741827666759491,0.8030558824539185,1.0,0.25,0.0
"Madonna, Cher, Gloria Estefan and Kylie Minogue are artists in what genre of music?",0.41803544759750366,0.5071938037872314,0.25,0.05,0.3333333333333333
What type of band are Backstreet Boys and Westlife?,0.4476594924926758,0.7319751977920532,0.0,0.0,0.3333333333333333
What genre of music is played by Westlife?,0.3603019118309021,0.7163650393486023,0.0,0.0,0.0
What genre of music is played by The Eagles?,0.4619969129562378,0.5999640822410583,1.0,0.08333333333333333,0.0
What is the target age range of Hot AC stations?,0.5581979751586914,0.8943126201629639,0.0,0.0,0.0
What station did Mike Marino work for in 1997?,0.17882902920246124,0.8315984010696411,1.0,0.2222222222222222,0.2
Where was the radio station KMXB based in 1997?,0.16353484988212585,0.7364592552185059,0.0,0.0,0.0
What age demographic is modern rock radio focused on?,0.5994670391082764,0.757373571395874,0.0,0.0,0.0
What is the sex of the listeners modern rock radio is geared towards?,0.5175637006759644,0.7924482226371765,0.0,0.0,0.0
"Unlike modern rock radio, what sex is adult contemporary radio said to appeal to?",0.6267430782318115,0.7946399450302124,0.0,0.0,0.06666666666666667
What age group is Urban AC focused towards?,0.5921474695205688,0.6912844181060791,0.0,0.0,0.25
What race is the target demographic of Urban AC radio?,0.7754786014556885,0.8443224430084229,0.0,0.0,0.25
Who is an example of an artist played on Urban AC format radio stations?,0.6516844034194946,0.7244669795036316,0.0,0.0,0.25
What is the name of the popular album released by Des'ree?,0.1475963145494461,0.09733618795871735,0.0,0.0,0.25
What is the ethnicity of artists commonly played on urban adult contemporary radio?,0.7933933734893799,0.8100801706314087,0.0,0.0,0.25
What other adult contemporary radio format is urban AC similar to?,0.52487713098526,0.5156270265579224,1.0,0.125,0.15384615384615385
What genre of music is not played frequently on urban AC?,0.5884608626365662,0.671046793460846,1.0,0.125,0.15384615384615385
What two genres of music are popular on urban AC?,0.8159044981002808,0.8077471256256104,0.5,0.16666666666666666,0.15384615384615385
"Along with Trey Songz, Patti LaBelle, Toni Braxton, Whitney Houston, Aretha Franklin, Frank Ocean, Craig David and Mariah Carey, who is a well-known urban AC artist?",0.6175114512443542,0.644872784614563,0.6666666666666666,0.3,0.5384615384615384
What adult contemporary radio format is urban AC not similar to?,0.4971594512462616,0.5029878616333008,1.0,0.125,0.15384615384615385
What radio format is similar to urban AC but features older soul and R&B songs?,0.7386007308959961,0.8015918135643005,1.0,0.3333333333333333,0.16666666666666666
What is the earliest decade of music typically featured on the rhythmic oldies format?,0.32642537355422974,0.444871187210083,0.0,0.0,0.3333333333333333
What is the most recent decade music from which music can be heard on a rhythmic oldies station?,0.2948736548423767,0.40841442346572876,0.0,0.0,0.0
What is the target demographic of the rhythmic oldies format?,0.6847367286682129,0.8530948162078857,0.0,0.0,0.3333333333333333
What radio format consists of ballads and slow jams?,0.6605820655822754,0.7411174178123474,0.0,0.0,0.0
What is the name of the radio format that is a mixture of urban and soft adult contemporary?,0.7153682708740234,0.9041677713394165,0.0,0.0,0.1
At what time of day is the quiet storm format played?,0.645112156867981,0.7995219230651855,0.0,0.0,0.2
What is the typical ethnicity of artists played on quiet storm stations?,0.7096332907676697,0.8526670336723328,0.0,0.0,0.2
"Along with Freddie Jackson, Johnny Gill, Teena Marie, Lalah Hathaway, Toni Braxton, and En Vogue, what artist is popular on quiet storm stations?",0.2745932340621948,0.2972729206085205,0.0,0.0,0.0
"Along with urban adult contemporary and smooth jazz, what station format might feature music from Sade?",0.5694729089736938,0.8518590331077576,1.0,0.07692307692307693,0.7142857142857143
What other format is sometimes played on urban AC stations?,0.7751773595809937,0.7780393958091736,1.0,0.07692307692307693,0.14285714285714285
When might you hear smooth jazz on a soft AC station?,0.8260476589202881,0.7671577334403992,1.0,0.25,0.14285714285714285
What is a more recent name for the smooth jazz format?,0.5591809749603271,0.34258079528808594,0.0,0.0,0.14285714285714285
What was the smooth jazz format renamed?,0.8230313062667847,0.8595378398895264,0.0,0.0,0.14285714285714285
"Along with soft AC, on what station format might adult contemporary R&B be featured?",0.7336211204528809,0.8445210456848145,1.0,0.5,0.4
What features are emphasized in adult contemporary R&B music?,0.8456605672836304,0.8119989633560181,1.0,0.25,0.8
"Along with smooth soul and quiet storm, what genre influenced adult contemporary R&B?",0.18529728055000305,0.2836122512817383,1.0,0.2,0.8
During what decade was smooth soul popular?,0.4616642892360687,0.7235623598098755,0.0,0.0,0.4
"Along with drum machines and synthesizers, what electronic instruments are often found in modern R&B-based music?",0.5318865180015564,0.668216347694397,1.0,0.3333333333333333,0.6
What genre of music did Patti Austin perform?,0.5593656301498413,0.7481609582901001,0.0,0.0,0.2
Of what genre was the musician Keith Sweat?,0.5062036514282227,0.8590618371963501,0.0,0.0,0.1
During what decade were musicians like Al Jarreau and Luther Vandross notably successful?,0.6064682602882385,0.8502143621444702,0.0,0.0,0.1
What type of songs was Leona Lewis known for?,0.36104825139045715,0.806975245475769,0.0,0.0,0.05
Who wrote Boyz II Men's I'll Make Love to You?,0.5626493692398071,0.7193028926849365,0.0,0.0,0.15
What is CCM an acronym of?,0.5939265489578247,0.7830852270126343,1.0,0.16666666666666666,0.36363636363636365
What genre of music is performed by MercyMe?,0.41449466347694397,0.6938207149505615,0.0,0.0,0.45454545454545453
What publication includes Christian AC with its format charts?,0.7857375144958496,0.7564206123352051,1.0,0.1,0.5454545454545454
"Along with mainstream AC, what format has also featured Christian AC artists on a crossover basis?",0.8534365892410278,0.8956627249717712,1.0,0.2222222222222222,0.5454545454545454
What AC format is especially known for playing Christmas music in the Christmas season?,0.7822466492652893,0.8152214884757996,0.6666666666666666,0.3333333333333333,0.15384615384615385
During what two months does the Christmas season take place?,0.6457318663597107,0.7709560394287109,0.0,0.0,0.15384615384615385
"Along with Bing Crosby, Dean Martin, Nat King Cole, The Carpenters, Percy Faith and Andy Williams, who is an artist played on AC stations around Christmastime but not otherwise?",0.16791605949401855,0.3574293851852417,0.14285714285714285,0.07692307692307693,0.15384615384615385
When does Christmas music on AC format stations usually begin?,0.8150143623352051,0.8328568935394287,1.0,0.3333333333333333,0.125
When is the earlier of the two times that Christmas music on adult contemporary stations typically ends?,0.7471867799758911,0.8176336884498596,0.5,0.0625,0.625
When is the later of the two times that Christmas music on adult contemporary stations usually ends?,0.7282086610794067,0.8550105690956116,0.5,0.1,0.625
When is the earliest an AC station will switch to a Christmas format?,0.7797431945800781,0.9207370281219482,1.0,0.2,0.625
What two formats pioneered the Christmas music tradition in the 1960s?,0.4536365866661072,0.8162046670913696,0.0,0.0,0.125
"Outside of employment, what is the other main issue that affirmative action focuses on?",0.5432521104812622,0.7694838047027588,0.0,0.0,0.5
Affirmative action attempts to ask institutions to grant extra consideration to what group of people outside of Native Americans and women?,0.41553547978401184,0.5714392066001892,0.0,0.0,0.5
Studies showed that discrimination in both business sectors and education resulted in advantages for what group of people?,0.5492234230041504,0.7507558465003967,0.0,0.0,0.5
"Affirmative action does not only attempt to remove disadvantages, but also to ensure what about the number of people in a field?",0.5322793126106262,0.7279388308525085,0.0,0.0,0.5
What is another example aside from racial quotes of affirmative action for collegiate admissions?,0.7009785175323486,0.8004723191261292,0.0,0.0,0.2222222222222222
Having quotas regarding admissions or employment has been criticized and said to be what kind of discrimination?,0.5950760841369629,0.8841068148612976,0.0,0.0,0.0
What case determined that some implementation of affirmative action was unconstitutional?,0.6124430894851685,0.712924599647522,0.0,0.0,0.1111111111111111
In which time period did discrimination policies originate from?,0.5983720421791077,0.7026324272155762,0.0,0.0,0.4444444444444444
What do critics of affirmative action believe should be the main factor in hiring?,0.6194920539855957,0.7648223638534546,0.0,0.0,0.0
When did the Reconstruction Era end?,0.34719908237457275,0.7445600032806396,0.0,0.0,0.21052631578947367
Who proposed that land be divided and split up among families of color?,0.6788468360900879,0.7921757698059082,0.0,0.0,0.21052631578947367
What was the policy of dividing land among families of color referred to as?,0.5075347423553467,0.82340407371521,0.0,0.0,0.21052631578947367
Which part of the constitution was the basis for policies that were developed during the Civil Rights Movement?,0.6003522872924805,0.7140994071960449,0.0,0.0,0.0
"Who was the first person to utilize the term ""affirmative action""?",0.86553955078125,0.8334529995918274,1.0,0.1,0.15789473684210525
"In which document did the term ""affirmative action"" first appear?",0.7572137117385864,0.8320456743240356,1.0,0.07692307692307693,0.09090909090909091
Who was the author of the National Labor Relations Act?,0.25395894050598145,0.5561904907226562,0.0,0.0,0.09090909090909091
Who did employers routinely blacklist of fire?,0.5542411208152771,0.7556086778640747,0.0,0.0,0.18181818181818182
Who was able to review complaints about possible worker discrimination?,0.3793884515762329,0.7738569378852844,0.0,0.0,0.0
Which group of people did the Wagner Act fail to protect?,0.49065279960632324,0.654235303401947,0.0,0.0,0.09090909090909091
Who was the true backer of the cause of affirmative action?,0.6094622611999512,0.6837285161018372,0.0,0.0,0.2222222222222222
What position of power did Harold L. Ickes hold?,0.35102587938308716,0.6805336475372314,0.0,0.0,0.4444444444444444
The first introduction of a quota system mandated that contractors had to do what?,0.5569162368774414,0.7150319814682007,0.0,0.0,0.3333333333333333
Which piece of legislation prevented any discrimination in the defense industry and government?,0.641054630279541,0.7581905126571655,0.0,0.0,0.0
What does the FEPC stand for?,0.3074268102645874,0.8373390436172485,0.0,0.0,0.1111111111111111
